id,sales
3004122,-0.99938697
3004123,-2.8019114
3004124,49.129036
3004125,1872.3468
3004126,-0.6113987
3004127,421.12344
3004128,-0.99938697
3004129,973.31165
3004130,599.8004
3004131,215.39998
3004132,125.654755
3004133,123.54991
3004134,3131.317
3004135,6.8323126
3004136,-2.1798084
3004137,40.46752
3004138,39.441246
3004139,-0.56557745
3004140,185.91377
3004141,-0.99938697
3004142,-0.2555762
3004143,-0.99938697
3004144,69.378624
3004145,-0.99938697
3004146,346.33142
3004147,227.01286
3004148,-1.1017718
3004149,-0.99938697
3004150,273.42825
3004151,95.22244
3004152,1635.3124
3004153,-10.309636
3004154,-0.99938697
3004155,14.524238
3004156,12.721711
3004157,135.04465
3004158,4112.4443
3004159,14.912225
3004160,675.3444
3004161,14.524238
3004162,1575.5203
3004163,1275.7084
3004164,406.2767
3004165,128.12114
3004166,190.70534
3004167,6506.4077
3004168,22.355934
3004169,13.343817
3004170,48.898083
3004171,17.820028
3004172,14.958045
3004173,406.9772
3004174,224.16191
3004175,15.268046
3004176,14.524238
3004177,175.65477
3004178,14.524238
3004179,593.6238
3004180,519.84644
3004181,14.421853
3004182,14.524238
3004183,479.46872
3004184,117.185715
3004185,2394.1812
3004186,148.60536
3004187,14.524238
3004188,28.05516
3004189,26.252636
3004190,61.99555
3004191,5154.0405
3004192,28.44315
3004193,915.0045
3004194,28.05516
3004195,1534.1726
3004196,1592.651
3004197,329.13406
3004198,270.09573
3004199,243.72656
3004200,5222.6523
3004201,35.88686
3004202,26.874739
3004203,28.05516
3004204,133.61401
3004205,28.48897
3004206,350.29306
3004207,28.05516
3004208,28.798973
3004209,28.05516
3004210,185.19269
3004211,28.05516
3004212,611.56964
3004213,358.74368
3004214,27.952776
3004215,130.96948
3004216,700.6235
3004217,127.96664
3004218,5044.3687
3004219,26.678085
3004220,28.05516
3004221,-47.688698
3004222,-49.491222
3004223,-50.836864
3004224,3504.2493
3004225,-47.30071
3004226,598.2081
3004227,-47.688698
3004228,1146.4551
3004229,865.02997
3004230,342.52658
3004231,56.902046
3004232,20.514366
3004233,5389.2314
3004234,-39.856995
3004235,-48.869118
3004236,-47.688698
3004237,63.158737
3004238,-47.254887
3004239,314.13297
3004240,-47.688698
3004241,-46.944885
3004242,-47.688698
3004243,181.33266
3004244,-47.688698
3004245,43.02852
3004246,412.4747
3004247,-47.791084
3004248,-47.688698
3004249,97.13494
3004250,24.78871
3004251,2505.472
3004252,-49.065777
3004253,-47.688698
3004254,-29.163725
3004255,-30.96625
3004256,-32.311893
3004257,1842.0972
3004258,-28.775736
3004259,464.25262
3004260,-29.163725
3004261,955.95636
3004262,554.0403
3004263,263.76273
3004264,75.42702
3004265,57.310448
3004266,2790.9429
3004267,-21.332026
3004268,-30.344145
3004269,-29.163725
3004270,-5.743455
3004271,-28.729914
3004272,270.08212
3004273,-29.163725
3004274,-28.419912
3004275,-29.163725
3004276,89.161064
3004277,-29.163725
3004278,126.71318
3004279,258.4973
3004280,-29.266111
3004281,-29.163725
3004282,129.53203
3004283,43.313686
3004284,1672.1709
3004285,-30.5408
3004286,-29.163725
3004287,-29.163725
3004288,-30.96625
3004289,-32.311893
3004290,2252.7163
3004291,-28.775736
3004292,349.09204
3004293,-29.163725
3004294,1044.7914
3004295,427.1333
3004296,246.72273
3004297,107.73474
3004298,48.090733
3004299,3393.0017
3004300,-21.332026
3004301,-30.344145
3004302,-25.843538
3004303,-25.867933
3004304,-28.729914
3004305,291.34518
3004306,-29.163725
3004307,-28.419912
3004308,-29.163725
3004309,14.237988
3004310,-29.163725
3004311,219.78758
3004312,293.37234
3004313,-29.266111
3004314,-29.163725
3004315,105.089195
3004316,43.313686
3004317,196.5692
3004318,-30.5408
3004319,-29.163725
3004320,25.64174
3004321,23.839216
3004322,60.321255
3004323,4074.9133
3004324,26.02973
3004325,671.33685
3004326,25.64174
3004327,1192.6625
3004328,1032.924
3004329,385.71667
3004330,170.72246
3004331,151.3392
3004332,4954.518
3004333,33.47344
3004334,24.461319
3004335,100.235344
3004336,81.24422
3004337,26.07555
3004338,313.796
3004339,25.64174
3004340,26.385551
3004341,239.05736
3004342,161.22379
3004343,25.64174
3004344,437.09424
3004345,392.79965
3004346,25.539356
3004347,25.64174
3004348,569.72754
3004349,121.866264
3004350,2440.6477
3004351,16.331484
3004352,25.64174
3004353,49.20442
3004354,47.401894
3004355,46.05625
3004356,2605.3276
3004357,44.92701
3004358,532.81854
3004359,49.20442
3004360,1003.31287
3004361,885.7423
3004362,190.45602
3004363,217.66064
3004364,190.24338
3004365,3502.5479
3004366,57.03612
3004367,48.024
3004368,49.20442
3004369,43.531796
3004370,49.63823
3004371,112.36883
3004372,49.20442
3004373,49.94823
3004374,49.20442
3004375,117.947296
3004376,49.20442
3004377,436.79327
3004378,210.91422
3004379,44.436634
3004380,49.20442
3004381,470.1175
3004382,159.92142
3004383,2221.3223
3004384,39.89417
3004385,49.20442
3004386,74.611626
3004387,68.9815
3004388,67.635864
3004389,3002.9143
3004390,51.959606
3004391,558.2258
3004392,74.611626
3004393,1034.0377
3004394,1006.05237
3004395,272.95142
3004396,243.06787
3004397,189.6358
3004398,3643.1345
3004399,82.44332
3004400,73.431206
3004401,74.611626
3004402,68.93901
3004403,52.259045
3004404,161.70479
3004405,74.611626
3004406,75.35544
3004407,74.611626
3004408,132.26112
3004409,74.611626
3004410,462.2005
3004411,278.7752
3004412,74.50924
3004413,74.611626
3004414,495.52475
3004415,185.32867
3004416,1916.4769
3004417,65.30138
3004418,74.611626
3004419,27.891886
3004420,26.089361
3004421,59.47814
3004422,3559.1738
3004423,28.279875
3004424,563.3822
3004425,27.891886
3004426,1681.9202
3004427,849.6231
3004428,526.9881
3004429,211.9203
3004430,93.97569
3004431,6583.2217
3004432,35.723587
3004433,26.711464
3004434,27.891886
3004435,88.36219
3004436,28.325695
3004437,440.94644
3004438,27.891886
3004439,28.635696
3004440,141.45871
3004441,125.09674
3004442,27.891886
3004443,468.5175
3004444,441.80396
3004445,27.789501
3004446,27.891886
3004447,448.805
3004448,81.6846
3004449,1754.7577
3004450,176.37798
3004451,27.891886
3004452,-9.068707
3004453,-10.871231
3004454,-8.010776
3004455,2035.6064
3004456,-8.680719
3004457,421.45413
3004458,-9.068707
3004459,669.3283
3004460,765.50696
3004461,223.48592
3004462,121.94811
3004463,107.86189
3004464,2564.5571
3004465,-1.2370074
3004466,-10.249129
3004467,-9.068707
3004468,20.873251
3004469,-8.634898
3004470,192.9966
3004471,-9.068707
3004472,-9.068707
3004473,-9.068707
3004474,66.29403
3004475,-9.068707
3004476,532.755
3004477,180.14308
3004478,-9.171093
3004479,60.96314
3004480,468.9336
3004481,79.58103
3004482,2122.6667
3004483,-18.378954
3004484,3.8531854
3004485,-33.256832
3004486,-35.059357
3004487,-36.404984
3004488,1313.5391
3004489,-32.86884
3004490,136.09874
3004491,-33.256832
3004492,860.41345
3004493,473.4135
3004494,164.73654
3004495,109.174675
3004496,21.147783
3004497,2759.5317
3004498,-25.425127
3004499,-34.437252
3004500,-33.256832
3004501,-14.383455
3004502,-31.568943
3004503,244.40605
3004504,-33.256832
3004505,-32.51302
3004506,-33.256832
3004507,-82.34369
3004508,-33.256832
3004509,271.53998
3004510,149.7644
3004511,-33.35922
3004512,-33.256832
3004513,142.00653
3004514,20.535912
3004515,523.59937
3004516,-84.74653
3004517,-33.256832
3004518,32.02591
3004519,30.223387
3004520,63.61216
3004521,4635.378
3004522,32.4139
3004523,646.82263
3004524,32.02591
3004525,2006.5939
3004526,843.871
3004527,472.51385
3004528,205.08884
3004529,86.92145
3004530,7057.765
3004531,39.857613
3004532,30.84549
3004533,111.858406
3004534,121.55272
3004535,32.45972
3004536,508.7143
3004537,32.02591
3004538,32.769722
3004539,32.02591
3004540,110.32666
3004541,32.02591
3004542,512.29193
3004543,467.35236
3004544,31.923527
3004545,32.02591
3004546,560.3544
3004547,106.85063
3004548,994.0725
3004549,113.71165
3004550,32.02591
3004551,-22.112127
3004552,-23.914652
3004553,-4.759337
3004554,2014.9451
3004555,-21.724138
3004556,245.33368
3004557,-22.112127
3004558,794.9349
3004559,491.8391
3004560,124.422
3004561,147.68277
3004562,43.9717
3004563,3077.0981
3004564,-14.280428
3004565,-23.29255
3004566,-22.112127
3004567,-18.816336
3004568,-21.678318
3004569,147.59676
3004570,-22.112127
3004571,-21.368317
3004572,64.214584
3004573,15.575886
3004574,-22.112127
3004575,166.42464
3004576,80.76147
3004577,-22.214512
3004578,-22.112127
3004579,69.623924
3004580,31.680622
3004581,644.73596
3004582,57.786354
3004583,-22.112127
3004584,-15.590952
3004585,-17.393478
3004586,-18.73912
3004587,1813.4752
3004588,-15.202963
3004589,276.39502
3004590,-15.590952
3004591,826.32214
3004592,490.91736
3004593,53.423244
3004594,103.897606
3004595,50.492874
3004596,2946.0093
3004597,-7.7592545
3004598,-16.771376
3004599,-15.590952
3004600,-0.34956747
3004601,-15.157143
3004602,168.72223
3004603,-15.590952
3004604,-14.847141
3004605,-15.590952
3004606,23.268713
3004607,-15.590952
3004608,171.48976
3004609,121.958336
3004610,-15.6933365
3004611,-15.590952
3004612,126.36959
3004613,38.201794
3004614,358.1629
3004615,17.304077
3004616,-15.590952
3004617,-17.48545
3004618,-19.287975
3004619,-0.1326666
3004620,1841.4608
3004621,-17.097462
3004622,308.50336
3004623,-17.48545
3004624,1043.8597
3004625,546.9308
3004626,178.0447
3004627,149.02269
3004628,48.598373
3004629,3301.861
3004630,-9.653752
3004631,-18.665873
3004632,-17.48545
3004633,28.751375
3004634,-17.051641
3004635,207.70161
3004636,-17.48545
3004637,-16.74164
3004638,-17.48545
3004639,52.369625
3004640,-17.48545
3004641,205.88858
3004642,182.72978
3004643,-17.587835
3004644,-17.48545
3004645,124.71537
3004646,36.307293
3004647,562.8276
3004648,-18.862532
3004649,-17.48545
3004650,-19.187372
3004651,-20.989897
3004652,-22.335537
3004653,2396.2207
3004654,-18.799383
3004655,306.80145
3004656,-19.187372
3004657,933.4601
3004658,545.2289
3004659,176.34279
3004660,150.60753
3004661,46.896454
3004662,3201.6807
3004663,-11.355674
3004664,-20.367794
3004665,38.079468
3004666,-15.891583
3004667,-18.753563
3004668,156.0128
3004669,67.139336
3004670,-18.443562
3004671,-19.187372
3004672,59.920204
3004673,-19.187372
3004674,149.19725
3004675,148.1494
3004676,-19.289757
3004677,-19.187372
3004678,123.013466
3004679,66.21116
3004680,900.3162
3004681,49.141796
3004682,-19.187372
3004683,-20.372208
3004684,-22.174732
3004685,-23.520372
3004686,1770.5747
3004687,-19.984219
3004688,305.61664
3004689,-20.372208
3004690,933.4601
3004691,580.30194
3004692,68.49689
3004693,149.4227
3004694,45.711617
3004695,2695.7114
3004696,-12.540509
3004697,-21.55263
3004698,36.89463
3004699,-17.076416
3004700,-19.938398
3004701,154.82796
3004702,-20.372208
3004703,-19.628397
3004704,-20.372208
3004705,67.78056
3004706,-20.372208
3004707,148.01242
3004708,228.71301
3004709,-20.474592
3004710,-20.372208
3004711,119.95301
3004712,33.420536
3004713,277.4127
3004714,-21.749285
3004715,-20.372208
3004716,15.973435
3004717,14.170911
3004718,33.32622
3004719,3228.384
3004720,16.361423
3004721,359.13437
3004722,15.973435
3004723,1120.7402
3004724,719.1053
3004725,446.30222
3004726,156.23524
3004727,66.22685
3004728,4941.995
3004729,23.80514
3004730,14.793015
3004731,73.24026
3004732,8.568748
3004733,16.407246
3004734,279.91577
3004735,15.973435
3004736,16.717245
3004737,15.973435
3004738,95.88445
3004739,15.973435
3004740,204.27888
3004741,280.0514
3004742,15.871049
3004743,15.973435
3004744,311.57996
3004745,41.218426
3004746,448.16913
3004747,99.90592
3004748,15.973435
3004749,-6.382707
3004750,-8.185232
3004751,10.970088
3004752,2338.0525
3004753,-5.994719
3004754,588.2432
3004755,-6.382707
3004756,789.4796
3004757,660.25757
3004758,213.10266
3004759,163.4122
3004760,59.701115
3004761,3370.0574
3004762,1.4489925
3004763,-7.5631285
3004764,50.88413
3004765,-3.0869155
3004766,-5.948898
3004767,224.16374
3004768,-6.382707
3004769,-5.6388965
3004770,79.94399
3004771,96.731766
3004772,-6.382707
3004773,162.00192
3004774,224.29935
3004775,-6.485092
3004776,-6.382707
3004777,250.3506
3004778,69.85588
3004779,1087.5989
3004780,76.031235
3004781,-6.382707
3004782,-7.7766175
3004783,-9.579141
3004784,-10.92478
3004785,2362.26
3004786,-7.3886294
3004787,322.18375
3004788,-7.7766175
3004789,860.9335
3004790,616.16595
3004791,253.67752
3004792,158.6979
3004793,54.98684
3004794,3542.6858
3004795,0.055082053
3004796,-8.957039
3004797,-7.7766175
3004798,-4.4808226
3004799,-7.3428082
3004800,207.04285
3004801,-7.7766175
3004802,-7.032807
3004803,-7.7766175
3004804,71.33098
3004805,-7.7766175
3004806,160.608
3004807,219.58505
3004808,-7.8790026
3004809,-7.7766175
3004810,192.07498
3004811,41.221027
3004812,872.97253
3004813,-9.153694
3004814,-7.7766175
3004815,13.62876
3004816,11.826236
3004817,65.942116
3004818,2937.5198
3004819,14.016747
3004820,629.89325
3004821,13.62876
3004822,1103.112
3004823,1002.8496
3004824,312.04498
3004825,619.3894
3004826,130.55936
3004827,4013.529
3004828,21.46046
3004829,12.4483385
3004830,98.13573
3004831,66.13798
3004832,14.06257
3004833,243.58195
3004834,13.62876
3004835,14.372571
3004836,157.85292
3004837,137.16011
3004838,13.62876
3004839,603.88995
3004840,320.0666
3004841,13.526376
3004842,13.62876
3004843,592.05396
3004844,102.27847
3004845,2254.7053
3004846,4.318508
3004847,71.855034
3004848,-28.681688
3004849,-30.484213
3004850,-11.328898
3004851,2478.013
3004852,-28.2937
3004853,435.53485
3004854,-28.681688
3004855,998.0444
3004856,756.12067
3004857,724.9246
3004858,141.11319
3004859,37.402138
3004860,4781.148
3004861,-20.849989
3004862,-29.86211
3004863,28.585152
3004864,17.55514
3004865,-28.247879
3004866,354.84372
3004867,-28.681688
3004868,-27.937878
3004869,-28.681688
3004870,156.1325
3004871,-28.681688
3004872,139.70291
3004873,316.95935
3004874,-28.784073
3004875,-28.681688
3004876,348.4879
3004877,56.71683
3004878,855.75616
3004879,165.29445
3004880,-28.681688
3004881,-28.206318
3004882,-30.008842
3004883,-31.354483
3004884,2689.219
3004885,-26.268179
3004886,342.86124
3004887,-28.206318
3004888,1113.071
3004889,645.24585
3004890,236.02284
3004891,163.98299
3004892,37.877502
3004893,3972.9658
3004894,-20.374617
3004895,-29.38674
3004896,80.514786
3004897,46.50216
3004898,-27.772509
3004899,231.97585
3004900,-28.206318
3004901,-27.462507
3004902,-28.206318
3004903,116.01537
3004904,-28.206318
3004905,106.86362
3004906,261.86142
3004907,-28.206318
3004908,107.55975
3004909,273.23575
3004910,89.13948
3004911,912.25854
3004912,-29.583395
3004913,-28.206318
3004914,-34.34294
3004915,-36.145466
3004916,-37.491108
3004917,1622.9642
3004918,-33.954952
3004919,166.30966
3004920,-34.34294
3004921,626.0202
3004922,397.01544
3004923,99.55947
3004924,135.45197
3004925,31.74088
3004926,2483.437
3004927,-26.51123
3004928,-35.52336
3004929,-34.34294
3004930,11.893872
3004931,-33.90913
3004932,164.89848
3004933,-34.34294
3004934,-33.59913
3004935,-34.34294
3004936,48.64831
3004937,-34.34294
3004938,102.21062
3004939,166.11467
3004940,-34.445328
3004941,-34.34294
3004942,161.24814
3004943,19.449793
3004944,544.2928
3004945,32.796207
3004946,-34.34294
3004947,-14.785584
3004948,-16.58811
3004949,2.5672085
3004950,1875.8768
3004951,-14.397596
3004952,315.17474
3004953,-14.785584
3004954,689.22064
3004955,614.27496
3004956,224.90886
3004957,184.29192
3004958,64.14472
3004959,2634.4329
3004960,-6.953885
3004961,-15.966005
3004962,-14.785584
3004963,18.815691
3004964,-14.351774
3004965,189.6227
3004966,-14.785584
3004967,-14.041774
3004968,71.541115
3004969,85.46466
3004970,-14.785584
3004971,474.95132
3004972,215.89645
3004973,-14.887969
3004974,-14.785584
3004975,300.80463
3004976,39.007156
3004977,1055.4702
3004978,-16.162663
3004979,21.255175
3004980,52.33897
3004981,50.536446
3004982,49.190804
3004983,3651.0647
3004984,52.72696
3004985,719.7211
3004986,52.33897
3004987,1050.7255
3004988,1253.6455
3004989,405.2276
3004990,269.60312
3004991,199.85658
3004992,3978.42
3004993,60.170673
3004994,51.158546
3004995,123.83928
3004996,133.28735
3004997,52.77278
3004998,270.39035
3004999,52.33897
3005000,53.082783
3005001,52.33897
3005002,293.4864
3005003,52.33897
3005004,674.6512
3005005,382.90396
3005006,52.236584
3005007,52.33897
3005008,687.3595
3005009,99.54218
3005010,3175.849
3005011,50.961895
3005012,217.23294
3005013,-8.729127
3005014,-10.5316515
3005015,20.509283
3005016,2118.9395
3005017,-8.341139
3005018,401.17566
3005019,-8.729127
3005020,583.08075
3005021,645.08734
3005022,230.9653
3005023,63.77871
3005024,109.43498
3005025,2083.92
3005026,-0.89742905
3005027,-9.909548
3005028,-8.729127
3005029,20.705156
3005030,-8.295317
3005031,160.8883
3005032,-8.729127
3005033,-7.9853163
3005034,-8.729127
3005035,186.52652
3005036,-8.729127
3005037,412.6899
3005038,207.7143
3005039,-8.8315115
3005040,-8.729127
3005041,403.6863
3005042,45.063614
3005043,902.5347
3005044,-10.106203
3005045,-12.361089
3005046,-13.349192
3005047,-15.151714
3005048,-52.04281
3005049,1156.724
3005050,-12.961201
3005051,278.96228
3005052,-13.349192
3005053,490.4603
3005054,401.87888
3005055,44.515537
3005056,35.144203
3005057,68.043915
3005058,1624.3967
3005059,-5.5174923
3005060,-14.5296135
3005061,-13.349192
3005062,-10.053398
3005063,-12.9153805
3005064,103.365265
3005065,-13.349192
3005066,-12.605378
3005067,-13.349192
3005068,-13.906666
3005069,-13.349192
3005070,320.35663
3005071,124.194336
3005072,-13.451574
3005073,-13.349192
3005074,140.68924
3005075,40.44355
3005076,582.56464
3005077,-14.726273
3005078,-114.66922
3005079,25.49068
3005080,23.688156
3005081,42.843437
3005082,2998.3289
3005083,25.87867
3005084,630.027
3005085,25.49068
3005086,849.51556
3005087,962.06354
3005088,274.17435
3005089,133.40637
3005090,104.42097
3005091,3463.4678
3005092,33.32238
3005093,24.310259
3005094,82.75751
3005095,69.00276
3005096,25.92449
3005097,244.51321
3005098,25.49068
3005099,26.234491
3005100,25.49068
3005101,169.44516
3005102,25.49068
3005103,477.90277
3005104,275.41965
3005105,25.388296
3005106,25.49068
3005107,446.0876
3005108,75.77082
3005109,2212.389
3005110,24.113602
3005111,104.188354
3005112,23.949074
3005113,22.14655
3005114,20.800907
3005115,3318.2769
3005116,24.337063
3005117,531.4772
3005118,23.949074
3005119,1176.8591
3005120,796.88904
3005121,426.33902
3005122,193.74397
3005123,65.875244
3005124,4465.6904
3005125,28.48337
3005126,22.768652
3005127,81.2159
3005128,77.04825
3005129,24.382883
3005130,287.79648
3005131,23.949074
3005132,24.692884
3005133,23.949074
3005134,121.59842
3005135,23.949074
3005136,161.10345
3005137,332.21606
3005138,23.84669
3005139,23.949074
3005140,299.59982
3005141,112.07376
3005142,458.55588
3005143,22.571997
3005144,23.949074
3005145,-33.195503
3005146,-34.998028
3005147,9.80323
3005148,2701.275
3005149,-32.807514
3005150,430.24023
3005151,-33.195503
3005152,948.1008
3005153,721.66675
3005154,311.4159
3005155,162.24535
3005156,45.734795
3005157,3600.806
3005158,-25.363804
3005159,-34.375923
3005160,49.71728
3005161,-29.899708
3005162,-32.761692
3005163,238.36075
3005164,-33.195503
3005165,-32.45169
3005166,-33.195503
3005167,122.80641
3005168,-33.195503
3005169,133.69835
3005170,262.58615
3005171,-33.297886
3005172,-33.195503
3005173,242.03375
3005174,77.84896
3005175,1082.8884
3005176,-34.572582
3005177,-33.195503
3005178,125.72246
3005179,88.041534
3005180,157.3087
3005181,8164.192
3005182,88.0536
3005183,1340.2947
3005184,125.72246
3005185,2068.3743
3005186,2321.4348
3005187,612.5776
3005188,784.0531
3005189,332.95792
3005190,8469.814
3005191,114.2963
3005192,86.2602
3005193,210.22932
3005194,137.4327
3005195,88.52576
3005196,641.8161
3005197,125.72246
3005198,94.308266
3005199,479.92294
3005200,487.51428
3005201,125.72246
3005202,1415.5646
3005203,727.92236
3005204,91.165306
3005205,125.72246
3005206,1605.7451
3005207,312.864
3005208,7538.591
3005209,59.606194
3005210,525.23834
3005211,-17.948437
3005212,-17.948437
3005213,-21.755533
3005214,1401.5134
3005215,-17.560448
3005216,213.01913
3005217,-17.948437
3005218,580.1113
3005219,368.09082
3005220,88.77291
3005221,82.32124
3005222,60.98187
3005223,1929.0135
3005224,-10.116739
3005225,-19.128859
3005226,-17.948437
3005227,-12.180348
3005228,-17.514627
3005229,139.30737
3005230,-17.948437
3005231,-17.204626
3005232,-17.948437
3005233,-34.71333
3005234,-17.948437
3005235,121.79915
3005236,74.99801
3005237,-18.050821
3005238,-17.948437
3005239,74.52912
3005240,35.844303
3005241,208.08682
3005242,-19.325516
3005243,-17.948437
3005244,14.9481945
3005245,13.145669
3005246,11.800028
3005247,2532.8462
3005248,15.336184
3005249,428.34677
3005250,14.9481945
3005251,1329.8799
3005252,702.7173
3005253,268.18988
3005254,216.54218
3005255,74.34742
3005256,4054.4216
3005257,22.779894
3005258,13.767774
3005259,72.21503
3005260,18.243984
3005261,15.382004
3005262,258.1952
3005263,14.9481945
3005264,15.692003
3005265,14.9481945
3005266,83.77131
3005267,14.9481945
3005268,228.40382
3005269,269.7101
3005270,14.84581
3005271,14.9481945
3005272,295.41714
3005273,86.88161
3005274,1016.8045
3005275,13.5711155
3005276,68.280334
3005277,-47.413742
3005278,-49.21627
3005279,-50.561913
3005280,1220.6577
3005281,-47.025757
3005282,203.64113
3005283,-47.413742
3005284,585.3924
3005285,364.13953
3005286,134.2677
3005287,58.170986
3005288,31.51658
3005289,1732.7079
3005290,-43.182228
3005291,-48.594162
3005292,-47.413742
3005293,-44.117947
3005294,-46.979935
3005295,81.1943
3005296,-47.413742
3005297,-46.66993
3005298,-47.413742
3005299,-44.177708
3005300,-47.413742
3005301,120.970924
3005302,132.7391
3005303,-47.51613
3005304,-47.413742
3005305,67.754524
3005306,20.657116
3005307,487.00262
3005308,-48.79081
3005309,-47.413742
3005310,2.1553006
3005311,0.35277694
3005312,-0.99286443
3005313,2282.528
3005314,2.543289
3005315,396.45233
3005316,2.1553006
3005317,969.54535
3005318,648.6532
3005319,227.61621
3005320,171.9502
3005321,81.08561
3005322,3376.4297
3005323,9.987
3005324,0.9748798
3005325,59.42211
3005326,5.4510946
3005327,2.5891101
3005328,230.4084
3005329,2.1553006
3005330,2.8991115
3005331,2.1553006
3005332,89.55924
3005333,2.1553006
3005334,170.53992
3005335,232.10667
3005336,2.0529158
3005337,2.1553006
3005338,264.36575
3005339,55.948044
3005340,1115.2351
3005341,0.77822334
3005342,2.1553006
3005343,18.345482
3005344,16.542957
3005345,35.698242
3005346,2673.2844
3005347,18.73347
3005348,606.24744
3005349,18.345482
3005350,945.8912
3005351,663.967
3005352,275.92334
3005353,188.14038
3005354,90.49502
3005355,3991.348
3005356,22.918505
3005357,17.16506
3005358,18.345482
3005359,64.582275
3005360,18.779293
3005361,238.7182
3005362,18.345482
3005363,19.089294
3005364,18.345482
3005365,125.609085
3005366,18.345482
3005367,161.15111
3005368,279.61182
3005369,18.243097
3005370,18.345482
3005371,215.11992
3005372,100.48531
3005373,330.24298
3005374,16.968405
3005375,18.345482
3005376,-43.66899
3005377,-45.471516
3005378,-43.01006
3005379,1697.8811
3005380,-44.590607
3005381,152.752
3005382,-43.66899
3005383,610.4002
3005384,334.43585
3005385,59.310078
3005386,131.08484
3005387,35.26129
3005388,2095.4016
3005389,-35.837288
3005390,-44.84941
3005391,-43.66899
3005392,-40.3732
3005393,-43.23518
3005394,26.180502
3005395,-43.66899
3005396,-39.12386
3005397,-43.66899
3005398,-117.7322
3005399,-43.66899
3005400,124.71561
3005401,41.38329
3005402,-45.080982
3005403,-43.66899
3005404,-7.2031503
3005405,16.614168
3005406,628.231
3005407,-45.046066
3005408,-43.66899
3005409,-6.585567
3005410,-8.388091
3005411,-9.73373
3005412,2379.462
3005413,-6.197579
3005414,499.3005
3005415,-6.585567
3005416,982.85645
3005417,722.0154
3005418,280.7718
3005419,177.44281
3005420,72.34477
3005421,3878.6333
3005422,1.2461326
3005423,-7.7659883
3005424,64.91473
3005425,41.24914
3005426,-6.1517577
3005427,273.4236
3005428,-6.585567
3005429,-5.8417563
3005430,-6.585567
3005431,108.94545
3005432,-6.585567
3005433,161.79906
3005434,285.26215
3005435,-6.687952
3005436,-6.585567
3005437,265.4404
3005438,93.04641
3005439,1349.1118
3005440,-7.962642
3005441,-6.585567
3005442,22.965704
3005443,21.16318
3005444,84.02816
3005445,2422.3865
3005446,23.353693
3005447,558.70026
3005448,22.965704
3005449,985.4412
3005450,988.5643
3005451,274.3976
3005452,195.1154
3005453,140.00948
3005454,3735.1804
3005455,30.797403
3005456,21.785282
3005457,22.965704
3005458,86.30852
3005459,23.399513
3005460,300.17096
3005461,22.965704
3005462,23.709515
3005463,22.965704
3005464,203.95985
3005465,22.965704
3005466,484.6368
3005467,310.43372
3005468,22.86332
3005469,22.965704
3005470,426.78867
3005471,99.137344
3005472,2407.0608
3005473,21.588625
3005474,93.904274
3005475,11.980423
3005476,10.177898
3005477,62.491783
3005478,2381.296
3005479,12.36841
3005480,504.46646
3005481,11.980423
3005482,973.4847
3005483,857.5504
3005484,195.99881
3005485,84.86816
3005486,128.13022
3005487,3655.0154
3005488,74.617966
3005489,10.800001
3005490,86.35325
3005491,75.32323
3005492,12.414232
3005493,291.98953
3005494,11.980423
3005495,12.724234
3005496,11.980423
3005497,182.42355
3005498,11.980423
3005499,366.81836
3005500,350.28488
3005501,11.878038
3005502,11.980423
3005503,266.73392
3005504,83.34875
3005505,1847.7214
3005506,13.517786
3005507,72.36793
3005508,11.702149
3005509,9.899625
3005510,8.553984
3005511,3387.4968
3005512,12.0901375
3005513,707.1155
3005514,11.702149
3005515,1328.2023
3005516,755.25824
3005517,274.20676
3005518,384.12363
3005519,79.03416
3005520,6192.98
3005521,19.53385
3005522,10.5217285
3005523,11.702149
3005524,44.68024
3005525,12.13596
3005526,297.3963
3005527,11.702149
3005528,12.44596
3005529,151.25183
3005530,135.2538
3005531,11.702149
3005532,180.08679
3005533,314.19595
3005534,11.599765
3005535,11.702149
3005536,278.6036
3005537,98.895
3005538,1374.0731
3005539,89.82608
3005540,11.702149
3005541,-1.2351801
3005542,-3.0377042
3005543,30.351088
3005544,2770.6365
3005545,-0.84719175
3005546,517.72864
3005547,-1.2351801
3005548,920.0109
3005549,938.8995
3005550,268.37482
3005551,202.54012
3005552,111.2397
3005553,3727.4412
3005554,6.5965195
3005555,-2.4156015
3005556,70.26515
3005557,59.23514
3005558,-0.80137056
3005559,228.71799
3005560,-1.2351801
3005561,-0.49136883
3005562,-1.2351801
3005563,119.43194
3005564,-1.2351801
3005565,553.4228
3005566,269.59946
3005567,-1.337565
3005568,-1.2351801
3005569,541.5868
3005570,87.41455
3005571,2207.998
3005572,-10.54543
3005573,49.742054
3005574,1.7904031
3005575,-0.012120962
3005576,33.37663
3005577,3148.619
3005578,2.1783912
3005579,521.5162
3005580,1.7904031
3005581,1484.09
3005582,706.2239
3005583,261.86902
3005584,185.81879
3005585,65.629036
3005586,5086.598
3005587,9.622103
3005588,0.6099821
3005589,1.7904031
3005590,49.625103
3005591,2.2242124
3005592,304.99533
3005593,1.7904031
3005594,2.534214
3005595,1.7904031
3005596,112.473
3005597,1.7904031
3005598,166.67502
3005599,304.28424
3005600,1.6880181
3005601,1.7904031
3005602,281.54434
3005603,55.583145
3005604,1364.1614
3005605,0.4133256
3005606,1.7904031
3005607,-13.54414
3005608,-15.346664
